-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
-0.046789,1.922543,
