0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.000096,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.039219,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.078506,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.117927,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.157454,
0.000000,-1.197056,
0.000000,-1.197056,
0.000000,-1.197056,
0.000000,-1.197056,
0.000000,-1.197056,
0.000000,-1.197056,
0.000000,-1.197056,
0.000000,-1.197056,
